ID	x1	x2	x3	x4	label
1	0.70033457061	-0.247067577897	-0.453253904426	1.08864942602	0
2	-3.95001868807	2.7400795257	1.20987798852	-0.786008660657	1
3	0.150221616963	-2.15763779506	2.00748961942	-1.58599391744	1
4	-1.67205032955	-0.941519068848	2.61357447923	-2.39826239992	1
5	2.56048303071	-1.84657672264	-0.713800389007	0.740279072547	1
6	-1.72497906884	3.46393036275	-1.73911956578	2.07226113515	1
7	0.189572777579	1.69996228884	-1.88954306775	2.7865800301	1
8	-0.3343723439	1.02928372258	-0.694975706553	1.25841122561	0
9	3.0981172678	-2.68185933631	-0.416101020075	0.659524765651	1
10	-1.24066342207	-1.22723645984	2.46793704188	-1.9403934346	1
11	-0.378850955405	0.75003589394	-0.37119419475	1.18086611936	0
12	2.92145878838	-2.08053007689	-0.840911194174	1.69174561288	1
13	-0.0026749606825	-1.97511954595	1.9779100278	-1.61886601772	1
14	0.748777042506	0.194738918733	-0.943519495522	1.89344813743	0
15	1.60339212195	-1.55548114737	-0.0478666003875	0.961179734136	1
16	0.495746877262	-1.85584899785	1.36011021309	-1.33323424015	1
17	2.06773287422	-2.91347893177	0.845792166753	-0.271732182493	1
18	-1.0261492867	-1.2272102329	2.25339716466	-1.53006066509	1
19	-1.05664139226	2.39349225047	-1.33689100292	1.93644412493	1
20	-1.55651056742	1.61888379563	-0.0624508382435	0.194633862806	1
21	-1.44516496211	1.12363261213	0.321459986796	-0.177912857259	1
22	0.0859137508165	0.298575491885	-0.384497585923	1.30382082252	0
23	0.172281293622	1.59733146105	-1.76961615075	2.58778658245	1
24	0.351855148342	-0.419513940841	0.0676651287148	0.694570685801	0
25	0.424504937503	-0.498156510255	0.0737008491928	0.483451319914	0
26	0.878343578882	1.35216028125	-2.23061650924	3.16555812528	1
27	0.0188835359842	-0.982445104149	0.963578262749	-0.0388087250662	0
28	-0.914878354256	1.27489498847	-0.360131926708	1.28398615261	0
29	1.19665186376	-1.2155391006	0.0189026705959	0.84728222829	1
30	2.46753646074	-1.07650912302	-1.39095306562	2.22580873858	1
31	0.518071703294	-1.477272471	0.959250069681	-0.943551988991	0
32	1.60036562731	2.14934555411	-3.74985417688	4.03984955761	1
33	-0.433037867512	1.17093296888	-0.737968074073	1.3949383406	0
34	0.934823855726	2.53449444505	-3.469446703	3.8021055313	1
35	1.64096654263	0.522541610697	-2.16352967463	2.74340506446	1
36	1.18650172251	1.31677719133	-2.50338454038	3.43726700241	1
37	-1.32075477209	-0.753804574168	2.07462551498	-1.37890569802	0
38	-2.17618227782	-0.633419444747	2.80961763313	-2.67608970378	1
39	0.725392308581	-0.421566930249	-0.303819517003	0.652047882768	0
40	0.728424090029	-3.93509798193	3.20681118884	-2.48010937998	1
41	-0.263862543078	-0.0803619515436	0.344228258297	-0.0130897612409	0
42	-0.46174001829	-1.89883031121	2.36074029737	-1.87980753452	1
